split,region,distance,axis,y_true,y_pred,abs_error
hole_p30,in,3.5e-05,9.976256,0.27388223,0.27701559,0.00313336
hole_p30,in,4.7e-05,9.383445,0.10728095,0.10673533,0.00054562
hole_p30,in,0.000128,10.443263,0.26488453,0.26018531,0.00469922
hole_p30,in,0.000139,11.451345,0.17736778,0.15605003,0.02131776
hole_p30,in,0.000299,10.387981,0.13115179,0.15621835,0.02506656
hole_p30,in,8e-06,9.440047,0.12253163,0.12569203,0.00316041
hole_p30,in,4.6e-05,11.946751,0.18986688,0.15700584,0.03286104
hole_p30,in,1.2e-05,8.989148,0.23184532,0.23420608,0.00236077
hole_p30,in,0.00024,5.397078,0.10854761,0.13790191,0.0293543
hole_p30,in,2.8e-05,9.489957,0.25586302,0.25440893,0.00145409
hole_p30,in,2.8e-05,9.145656,0.28858178,0.28660485,0.00197693
hole_p30,in,1e-06,9.634616,0.19737562,0.19639086,0.00098475
hole_p30,in,3e-06,10.118296,0.23839304,0.23367169,0.00472134
hole_p30,in,4.6e-05,5.906101,0.47861609,0.47434298,0.00427311
hole_p30,in,2.7e-05,9.903274,0.23370206,0.23393132,0.00022926
hole_p30,in,2.4e-05,9.598785,0.1261401,0.11304545,0.01309466
hole_p30,in,0.000203,10.294149,0.23076882,0.22426483,0.00650399
hole_p30,in,1.6e-05,9.479544,0.28467211,0.28143652,0.00323559
hole_p30,in,1.7e-05,8.937075,0.23766918,0.24166611,0.00399693
hole_p30,in,0.000323,5.775812,0.36270306,0.3835444,0.02084134
hole_p30,in,3e-06,9.83276,0.27565213,0.28417049,0.00851836
hole_p30,in,4e-06,9.599445,0.14187744,0.14563746,0.00376002
hole_p30,in,6.6e-05,6.419199,0.18740181,0.20819453,0.02079271
hole_p30,in,8.5e-05,8.846277,0.30025159,0.30674133,0.00648975
hole_p30,in,0.0,9.537108,0.22630232,0.22693185,0.00062953
hole_p30,in,6e-06,8.962454,0.30333954,0.28335068,0.01998886
hole_p30,in,6.9e-05,9.974502,0.12463703,0.11901862,0.00561841
hole_p30,in,1.9e-05,9.579759,0.37869502,0.3749339,0.00376112
hole_p30,in,9e-06,9.441856,-0.26115801,-0.24969207,0.01146595
hole_p30,in,0.000394,6.30163,0.13624475,0.13984562,0.00360087
hole_p30,in,0.00025,8.931242,0.2210208,0.22671967,0.00569886
hole_p30,in,1.3e-05,9.474412,0.2575774,0.26287255,0.00529515
hole_p30,in,0.000136,5.064951,0.27017258,0.2654367,0.00473588
hole_p30,in,5.4e-05,9.439798,0.22934006,0.23053398,0.00119391
hole_p30,in,1.9e-05,9.594142,0.29414727,0.25357811,0.04056916
hole_p30,in,2e-06,9.48352,0.21559789,0.21652828,0.00093038
hole_p30,in,2.1e-05,8.909345,0.25623558,0.25737883,0.00114325
hole_p30,in,9.5e-05,10.162056,0.19352694,0.20860801,0.01508107
hole_p30,in,5.5e-05,9.898256,0.15743806,0.16201051,0.00457246
hole_p30,in,6.3e-05,7.234121,0.20731891,0.18819295,0.01912596
hole_p30,in,0.000191,6.947957,0.32566079,0.30565025,0.02001054
hole_p30,in,6e-06,8.987558,0.23358365,0.22980022,0.00378343
hole_p30,in,3.9e-05,9.558075,0.18115281,0.16828857,0.01286423
hole_p30,in,0.000118,4.224919,0.27587555,0.27629735,0.0004218
hole_p30,in,0.000318,10.647287,0.22291084,0.20270998,0.02020085
hole_p30,in,1.9e-05,9.781089,0.20062728,0.20355847,0.00293119
hole_p30,in,0.000145,6.452352,0.25088011,0.25583859,0.00495848
hole_p30,in,1.1e-05,9.846292,0.33194813,0.33384507,0.00189694
hole_p30,in,7.2e-05,9.472259,0.2169299,0.21728633,0.00035643
hole_p30,in,9.6e-05,5.743964,0.38007695,0.37317942,0.00689753
hole_p30,in,2e-06,9.128104,0.27209445,0.27268063,0.00058618
hole_p30,in,6.3e-05,9.761121,0.24892067,0.24260115,0.00631952
hole_p30,in,3e-06,9.705934,0.22736107,0.22995828,0.00259721
hole_p30,in,4.8e-05,9.916129,0.34455829,0.34573329,0.00117501
hole_p30,in,2.7e-05,9.364313,0.12600262,0.11516461,0.01083801
hole_p30,in,0.000187,9.924836,0.21766536,0.22268168,0.00501632
hole_p30,in,0.000121,6.198605,0.27247683,0.27238325,9.358e-05
hole_p30,in,3.8e-05,9.550859,0.23643593,0.24159893,0.00516299
hole_p30,in,8.2e-05,9.491365,0.45691253,0.41830963,0.0386029
hole_p30,in,2.4e-05,8.962695,0.20418946,0.1964147,0.00777476
hole_p30,in,2.2e-05,6.43573,0.21374874,0.21504461,0.00129588
hole_p30,in,2.8e-05,9.464593,0.17658199,0.17725674,0.00067475
hole_p30,in,9.4e-05,9.211694,0.23702579,0.23538053,0.00164526
hole_p30,in,0.000315,6.17113,0.26543888,0.29065702,0.02521813
hole_p30,in,1.5e-05,9.745058,0.18637496,0.18630043,7.453e-05
hole_p30,in,6.7e-05,9.805682,0.31986144,0.31418726,0.00567418
hole_p30,in,2.5e-05,9.610684,0.21041054,0.21063828,0.00022773
hole_p30,in,3.1e-05,9.101008,0.28458725,0.27457578,0.01001148
hole_p30,in,3.5e-05,9.574521,0.33887609,0.33456416,0.00431193
hole_p30,in,3.3e-05,9.857887,0.23186157,0.25982488,0.02796332
hole_p30,in,7.8e-05,10.659566,0.20427114,0.23705736,0.03278621
hole_p30,in,1.3e-05,10.06329,0.22470171,0.22431846,0.00038325
hole_p30,in,0.000104,9.26924,0.15331815,0.16055918,0.00724103
hole_p30,in,5e-06,9.307234,0.33600217,0.33323761,0.00276456
hole_p30,in,1e-05,9.625017,0.20489507,0.20750546,0.00261038
hole_p30,in,0.000975,4.516674,0.09290462,0.13914072,0.04623609
hole_p30,in,1.4e-05,9.655122,0.31144172,0.31008266,0.00135906
hole_p30,in,3.4e-05,9.487582,0.35033012,0.35686464,0.00653452
hole_p30,in,4e-05,9.181159,0.21702263,0.23096521,0.01394258
hole_p30,in,0.00052,11.132662,0.21861351,0.2044221,0.01419141
hole_p30,in,6e-06,9.619934,0.33849356,0.33714201,0.00135155
hole_p30,in,4.7e-05,7.028239,0.17854158,0.17684684,0.00169474
hole_p30,in,0.0,9.877239,0.23841288,0.23989451,0.00148163
hole_p30,in,8e-05,9.736051,0.21166317,0.22941252,0.01774935
hole_p30,in,8.7e-05,9.728307,0.34910824,0.34021612,0.00889211
hole_p30,in,2.3e-05,9.985673,0.32048924,0.31674412,0.00374511
hole_p30,in,0.000391,11.229901,0.24317682,0.26115051,0.01797369
hole_p30,in,6.8e-05,9.900329,0.25782654,0.25501319,0.00281336
hole_p30,in,1.1e-05,9.946735,0.38674075,0.41804622,0.03130546
hole_p30,in,0.00012,4.999847,0.2562234,0.27650087,0.02027747
hole_p30,in,1e-05,9.950431,0.23172925,0.22332257,0.00840668
hole_p30,in,2.2e-05,9.804503,0.33675285,0.34060285,0.00385
hole_p30,in,2.6e-05,9.804233,0.20031325,0.19878022,0.00153302
hole_p30,in,1.6e-05,10.21017,0.22099267,0.21861615,0.00237652
hole_p30,in,0.00036,6.60619,0.26093534,0.27902005,0.01808471
hole_p30,in,9.8e-05,9.356385,0.09026718,0.12679354,0.03652636
hole_p30,in,0.000126,8.908749,0.19858849,0.19869744,0.00010895
hole_p30,in,1e-05,10.156876,0.17720879,0.1739475,0.0032613
hole_p30,in,1.4e-05,9.599308,0.24645012,0.25664757,0.01019744
hole_p30,in,4e-06,9.611647,0.3220752,0.32555954,0.00348433
hole_p30,in,9.4e-05,9.695598,0.12756911,0.13693908,0.00936997
hole_p30,in,1e-05,9.415673,0.33048614,0.34568495,0.01519881
hole_p30,in,1.2e-05,10.073257,0.28026868,0.27705789,0.00321079
hole_p30,in,2.4e-05,10.080765,0.17505794,0.19035996,0.01530202
hole_p30,in,1e-05,9.667319,0.21938717,0.22110579,0.00171862
hole_p30,in,8.8e-05,10.186797,0.11140114,0.12405577,0.01265463
hole_p30,in,0.000113,9.606249,0.25280142,0.22651502,0.0262864
hole_p30,in,2.7e-05,6.850763,0.28520024,0.26856865,0.01663159
hole_p30,in,1.1e-05,9.433173,0.22488526,0.22898957,0.00410431
hole_p30,in,0.000195,4.073013,0.11539572,0.14879821,0.03340249
hole_p30,in,0.000162,6.998725,0.19870228,0.2002455,0.00154322
hole_p30,in,0.000783,4.812666,0.19930015,0.18798675,0.0113134
hole_p30,in,0.00044,5.943677,0.27787426,0.27271515,0.00515911
hole_p30,in,3e-06,9.254281,0.23896825,0.23985408,0.00088583
hole_p30,in,2.2e-05,9.351293,0.23051695,0.23206532,0.00154837
hole_p30,in,0.000177,9.977069,0.26246856,0.26403788,0.00156932
hole_p30,in,3.3e-05,7.251606,0.11761089,0.1537087,0.0360978
hole_p30,in,2.7e-05,9.667291,0.35470812,0.34517281,0.00953531
hole_p30,in,5.1e-05,9.823297,0.27822289,0.27390797,0.00431492
hole_p30,in,2e-06,9.893518,0.35815614,0.37006662,0.01191049
hole_p30,in,1e-05,10.140396,0.28418958,0.29004436,0.00585478
hole_p30,in,0.00013,5.685553,0.22424717,0.19471955,0.02952761
hole_p30,in,2.1e-05,9.640956,0.18506191,0.18990468,0.00484277
hole_p30,in,5.3e-05,6.3375,0.26985864,0.27718229,0.00732365
hole_p30,in,2.5e-05,9.951552,0.22082353,0.22046604,0.00035749
hole_p30,in,0.000109,6.827111,0.24429691,0.26254958,0.01825267
hole_p30,in,1.1e-05,9.566743,0.25348871,0.260316,0.00682729
hole_p30,in,3e-06,10.091697,0.28669258,0.2924501,0.00575752
hole_p30,in,7.6e-05,6.116489,0.23002536,0.23812552,0.00810015
hole_p30,in,9.3e-05,10.117683,0.31170081,0.31149077,0.00021003
hole_p30,in,8.7e-05,4.134033,0.1388681,0.13178787,0.00708023
hole_p30,in,0.000251,5.773321,0.15504436,0.15668319,0.00163883
hole_p30,in,1.7e-05,9.350009,0.22716392,0.22854822,0.0013843
hole_p30,in,0.000101,6.894338,0.11461821,0.13667237,0.02205416
hole_p30,in,0.000289,11.948608,0.1918158,0.20645587,0.01464007
hole_p30,in,2.3e-05,9.893126,0.33960766,0.34457836,0.00497069
hole_p30,in,1.1e-05,5.844611,0.14918588,0.17549022,0.02630434
hole_p30,in,0.000194,11.764367,0.16954809,0.18183696,0.01228887
hole_p30,in,5.1e-05,9.040541,0.24580966,0.24729143,0.00148177
hole_p30,in,0.000182,5.655783,0.44314533,0.4383,0.00484532
hole_p30,in,0.000572,10.674227,0.11838715,0.1158506,0.00253656
hole_p30,in,4.1e-05,8.99856,0.21150712,0.20764457,0.00386254
hole_p30,in,1.2e-05,8.988211,0.21589775,0.21670748,0.00080973
hole_p30,in,5.1e-05,6.912321,0.24342063,0.24299339,0.00042724
hole_p30,in,1e-06,10.046984,0.27030628,0.27380619,0.00349991
hole_p30,in,1e-06,9.649171,0.28801063,0.27693662,0.01107401
hole_p30,in,2.2e-05,8.961269,0.26176678,0.27325094,0.01148416
hole_p30,in,0.000115,4.134079,0.20306969,0.21659618,0.01352649
hole_p30,in,0.000194,4.506066,0.11049974,0.09027922,0.02022052
hole_p30,in,3e-06,9.822912,0.23057013,0.22665913,0.00391099
hole_p30,in,8e-05,9.703813,0.34125143,0.34509267,0.00384124
hole_p30,in,6.1e-05,5.96007,0.24502845,0.25451965,0.0094912
hole_p30,in,0.00024,6.343955,0.28593142,0.29126752,0.0053361
hole_p30,in,2e-06,9.988362,0.39451268,0.40426634,0.00975367
hole_p30,in,4.1e-05,9.034966,0.20298689,0.19142941,0.01155748
hole_p30,in,1e-05,10.086357,0.21207369,0.21197397,9.972e-05
hole_p30,in,3.6e-05,8.833433,0.2313513,0.24286684,0.01151554
hole_p30,in,6e-06,9.033748,0.29284252,0.29101079,0.00183173
hole_p30,in,0.001031,5.877553,0.25099497,0.25212333,0.00112836
hole_p30,in,0.000304,5.892608,0.36343742,0.36181496,0.00162247
hole_p30,in,2.1e-05,10.040412,0.3676727,0.3675762,9.649e-05
hole_p30,in,3e-05,9.776287,0.18040394,0.18946672,0.00906278
hole_p30,in,2e-06,10.881715,0.265359,0.27268352,0.00732452
hole_p30,in,0.000121,11.019591,0.13465485,0.13884754,0.00419269
hole_p30,in,2.7e-05,9.467046,0.21514141,0.21091869,0.00422271
hole_p30,in,2.8e-05,7.319069,0.14914068,0.14609694,0.00304374
hole_p30,in,0.000243,7.118141,0.2766512,0.28427551,0.00762431
hole_p30,in,2e-06,9.890268,0.24224499,0.23785846,0.00438653
hole_p30,in,0.000182,5.852762,0.12554966,0.14439589,0.01884624
hole_p30,in,2e-05,9.287165,0.35489261,0.34173682,0.01315579
hole_p30,in,0.000231,4.844272,0.19202058,0.19223577,0.00021519
hole_p30,in,4.7e-05,5.70711,0.34678966,0.3386479,0.00814176
hole_p30,in,4.1e-05,9.876737,0.27133623,0.28066301,0.00932678
hole_p30,in,4.8e-05,9.383291,0.23670641,0.24061935,0.00391294
hole_p30,in,1.6e-05,8.961259,0.24652215,0.24093184,0.00559032
hole_p30,in,1.6e-05,9.867357,0.35941887,0.36376542,0.00434655
hole_p30,in,0.000636,5.311612,0.1304427,0.13071858,0.00027588
hole_p30,in,2.8e-05,10.067377,0.16626376,0.1830413,0.01677754
hole_p30,in,0.000168,7.080033,0.14157938,0.14069402,0.00088536
hole_p30,in,1.1e-05,9.485128,0.17119427,0.19458921,0.02339493
hole_p30,in,4e-06,9.637817,0.34910244,0.35079891,0.00169647
hole_p30,in,7e-06,9.517988,0.21066535,0.1910391,0.01962625
hole_p30,in,3.1e-05,9.835746,0.29444469,0.28678774,0.00765694
hole_p30,in,2.1e-05,9.547651,0.18795258,0.19190898,0.00395639
hole_p30,in,5e-06,5.675192,0.22080062,0.23744722,0.0166466
hole_p30,in,0.000118,9.020361,0.2738169,0.26978534,0.00403156
hole_p30,in,1.1e-05,9.825147,0.23657392,0.23363785,0.00293608
hole_p30,in,5.7e-05,10.273712,0.1976449,0.19435517,0.00328972
hole_p30,in,2.7e-05,9.795576,0.34790916,0.34363365,0.00427551
hole_p30,in,3.4e-05,6.359781,0.11642701,0.09195041,0.02447661
hole_p30,in,2.4e-05,4.925248,0.27894885,0.28683121,0.00788236
hole_p30,in,1.3e-05,9.2418,0.30972703,0.32120439,0.01147737
hole_p30,in,6.3e-05,9.689393,0.28301053,0.28184938,0.00116115
hole_p30,in,2e-06,9.118901,0.21572792,0.20747159,0.00825632
hole_p30,in,0.000488,5.281823,0.11914746,0.11827331,0.00087415
hole_p30,in,2.8e-05,9.252127,0.3049418,0.30323469,0.00170711
hole_p30,in,8e-06,9.179685,0.28137741,0.27540808,0.00596933
hole_p30,in,0.000501,6.826476,0.25109829,0.26013581,0.00903752
hole_p30,in,2.1e-05,9.159685,0.15293634,0.10263916,0.05029718
hole_p30,in,4.5e-05,9.924059,0.14087479,0.17125589,0.0303811
hole_p30,in,6.9e-05,10.153336,0.3127094,0.31694135,0.00423195
hole_p30,in,4.3e-05,9.562162,0.17509449,0.17954219,0.00444771
hole_p30,in,2.2e-05,9.818748,0.23105561,0.22487368,0.00618193
hole_p30,in,2.5e-05,9.736398,0.23343942,0.22892975,0.00450966
hole_p30,in,1.1e-05,9.974879,0.18551384,0.1923658,0.00685195
hole_p30,in,3.5e-05,9.149509,0.27852321,0.27845995,6.326e-05
hole_p30,in,0.000253,6.047656,0.27974648,0.26301098,0.0167355
hole_p30,in,6.9e-05,9.22322,0.32877701,0.32496424,0.00381277
hole_p30,in,6e-06,6.261548,0.28222567,0.28273078,0.00050511
hole_p30,in,7.4e-05,10.014029,0.22315129,0.22572377,0.00257248
hole_p30,in,5.1e-05,10.158108,0.3133974,0.31644204,0.00304465
hole_p30,in,3.2e-05,5.940235,0.27955811,0.29663147,0.01707337
hole_p30,in,3.2e-05,7.253767,0.31049977,0.30678289,0.00371687
hole_p30,in,1.6e-05,9.951922,0.19866057,0.20105176,0.00239119
hole_p30,in,6.3e-05,9.100216,0.24077168,0.24794999,0.00717832
hole_p30,in,3e-05,10.157248,0.22523292,0.22148219,0.00375073
hole_p30,in,7e-05,9.169573,0.24365761,0.24388384,0.00022624
hole_p30,in,3.6e-05,9.160201,0.29528599,0.29230105,0.00298494
hole_p30,in,1.2e-05,9.821858,0.34251279,0.34092278,0.00159001
hole_p30,in,0.000201,11.1749,0.27960977,0.24849684,0.03111293
hole_p30,in,0.000679,5.392434,0.10729986,0.12691472,0.01961486
hole_p30,in,3.4e-05,9.937607,0.35359466,0.36326106,0.0096664
hole_p30,in,2e-05,9.517317,0.24481357,0.2412309,0.00358267
hole_p30,in,5.1e-05,5.856704,0.24413274,0.23673122,0.00740152
hole_p30,in,4e-06,10.036447,0.26853165,0.25782575,0.0107059
hole_p30,in,5e-06,9.510384,0.16780108,0.16334786,0.00445321
hole_p30,in,0.000421,6.333467,0.23394175,0.19209621,0.04184553
hole_p30,in,1e-05,10.01302,0.27510655,0.26649018,0.00861637
hole_p30,in,3.2e-05,9.91163,0.22797875,0.23192468,0.00394592
hole_p30,in,7e-06,10.085028,0.27530618,0.26769042,0.00761576
hole_p30,in,0.001642,11.669952,0.14932091,0.13200032,0.01732059
hole_p30,in,0.00016,9.01787,0.25694424,0.27114422,0.01419998
hole_p30,in,8e-06,9.505448,0.29190212,0.28744564,0.00445649
hole_p30,in,0.000319,5.193897,0.187119,0.18761758,0.00049858
hole_p30,in,0.000181,10.707032,0.22422028,0.22610421,0.00188393
hole_p30,in,0.000609,4.491106,0.16339897,0.1820082,0.01860923
hole_p30,in,2.7e-05,10.124573,0.25804122,0.26393275,0.00589153
hole_p30,in,4.7e-05,10.052424,0.24921126,0.25078924,0.00157798
hole_p30,in,8.3e-05,9.751355,0.26997916,0.26409893,0.00588023
hole_p30,in,7.1e-05,11.908949,0.17395311,0.14469764,0.02925547
hole_p30,in,6.2e-05,6.789735,0.33014806,0.31006115,0.02008691
hole_p30,in,0.000445,10.631784,0.30179026,0.26506246,0.0367278
hole_p30,in,5.6e-05,9.497274,0.36934166,0.37119813,0.00185647
hole_p30,in,0.000355,4.7121,0.19095563,0.22813958,0.03718395
hole_p30,in,0.000104,8.865566,0.08659632,0.1645794,0.07798308
hole_p30,in,8e-06,9.910254,0.32790874,0.329291,0.00138225
hole_p30,in,0.000262,11.953021,0.18386511,0.15565485,0.02821026
hole_p30,in,1.6e-05,5.723876,0.24058463,0.25205667,0.01147204
hole_p30,in,0.000147,9.261717,0.27894953,0.27203504,0.00691449
hole_p30,in,0.000183,9.14739,0.29268595,0.28871928,0.00396668
hole_p30,in,6e-06,9.611893,0.24001664,0.23752491,0.00249173
hole_p30,in,8.3e-05,10.099179,0.14683882,0.14983597,0.00299715
hole_p30,in,5.5e-05,9.270106,0.30994787,0.30818789,0.00175998
hole_p30,in,8.9e-05,6.239995,0.25424992,0.25928643,0.00503652
hole_p30,in,0.000366,7.01871,0.20438229,0.20866196,0.00427968
hole_p30,in,0.000106,9.987424,0.29411646,0.28976555,0.00435091
hole_p30,in,0.000149,10.255178,0.2461453,0.24114487,0.00500043
hole_p30,in,0.000111,4.751159,0.21222496,0.20471537,0.00750959
hole_p30,in,0.000119,6.682923,0.22998834,0.23329585,0.00330751
hole_p30,in,0.000232,6.149861,0.26206523,0.26233386,0.00026862
hole_p30,in,0.000199,9.472039,0.20152944,0.20785224,0.0063228
hole_p30,in,6.7e-05,9.955038,0.20122406,0.20608485,0.00486079
hole_p30,in,3e-05,4.726135,0.29063842,0.31128961,0.02065119
hole_p30,in,7e-06,9.998486,0.25055593,0.25056455,8.62e-06
hole_p30,in,4.9e-05,10.163344,0.36103841,0.35144288,0.00959553
hole_p30,in,0.000128,9.799668,0.35414027,0.34431923,0.00982104
hole_p30,in,8e-06,9.977794,0.29192856,0.29375082,0.00182225
hole_p30,in,0.000801,10.773878,0.18640024,0.20274367,0.01634342
hole_p30,in,2.8e-05,9.735754,0.23509035,0.23640674,0.00131639
hole_p30,in,0.000362,11.753775,0.14605118,0.14391727,0.00213391
hole_p30,in,3.8e-05,9.856861,0.29323298,0.29330524,7.226e-05
hole_p30,in,4.3e-05,9.337714,0.21892759,0.21784908,0.00107851
hole_p30,in,1.8e-05,12.011533,0.1414593,0.18052554,0.03906624
hole_p30,in,2e-06,9.512925,0.22853975,0.22881181,0.00027206
hole_p30,in,9e-05,9.662824,0.21859324,0.21460395,0.00398928
hole_p30,in,0.000109,8.93978,0.30250089,0.30561553,0.00311464
hole_p30,in,0.000121,9.257637,0.19222897,0.19097236,0.00125661
hole_p30,in,0.000209,9.580961,0.18768127,0.17422593,0.01345535
hole_p30,in,0.000452,10.376541,0.20999452,0.20430176,0.00569276
hole_p30,in,0.000357,5.97504,0.24016571,0.26274954,0.02258383
hole_p30,in,7.1e-05,5.840199,0.25962615,0.25194913,0.00767702
hole_p30,in,5.2e-05,10.237545,0.23324135,0.23298253,0.00025881
hole_p30,in,1.5e-05,7.216903,0.18068665,0.15931011,0.02137655
hole_p30,in,1.2e-05,9.542624,0.33997091,0.33420188,0.00576904
hole_p30,in,4.1e-05,5.511072,0.43178195,0.43600319,0.00422124
hole_p30,in,3.4e-05,9.25675,0.18064891,0.19051755,0.00986864
hole_p30,in,7.4e-05,10.274067,0.28591995,0.26770929,0.01821066
hole_p30,in,3.9e-05,9.291606,0.21404909,0.25034404,0.03629496
hole_p30,in,8.1e-05,9.336543,0.09963979,0.11215178,0.01251199
hole_p30,in,1e-05,9.287526,0.2118753,0.19929649,0.01257881
hole_p30,in,2.2e-05,9.194564,0.28949298,0.2827995,0.00669348
hole_p30,in,8.8e-05,6.738803,0.24165239,0.24727252,0.00562012
hole_p30,in,0.000612,6.580543,0.32378713,0.30453343,0.0192537
hole_p30,in,0.000142,7.306464,0.20221328,0.20661774,0.00440446
hole_p30,in,7e-06,9.493278,0.23679434,0.23757579,0.00078145
hole_p30,in,3.9e-05,9.496414,0.33262297,0.32609702,0.00652595
hole_p30,in,0.001038,5.949114,0.14227068,0.13452368,0.00774701
hole_p30,in,1.3e-05,9.130738,0.29685023,0.26860966,0.02824057
hole_p30,in,0.000145,10.128059,0.29622881,0.30205208,0.00582327
hole_p30,in,2e-06,9.965814,0.25523092,0.25519487,3.605e-05
hole_p30,in,2.7e-05,9.717778,0.24476161,0.24775557,0.00299396
hole_p30,in,0.0,9.263024,0.34831535,0.36089612,0.01258077
hole_p30,in,1e-06,10.103973,0.25214536,0.25050188,0.00164348
hole_p30,in,7.1e-05,4.12001,0.24386992,0.22723815,0.01663177
hole_p30,in,3.7e-05,9.490923,0.28405867,0.27723177,0.00682689
hole_p30,in,2.2e-05,9.981708,0.22233216,0.22325302,0.00092086
hole_p30,in,9e-06,9.889673,0.22523651,0.21773753,0.00749898
hole_p30,in,4.3e-05,9.096797,0.20282617,0.20041785,0.00240831
hole_p30,in,0.000748,4.954624,0.23231919,0.22257417,0.00974503
hole_p30,in,6.1e-05,9.318304,0.14651865,0.15978002,0.01326137
hole_p30,in,0.000107,9.148445,0.28976008,0.28596059,0.00379949
hole_p30,in,4.1e-05,5.139445,0.23183683,0.22691606,0.00492076
hole_p30,in,8.6e-05,9.993958,0.35501478,0.35764508,0.0026303
hole_p30,in,3.3e-05,11.53989,0.16228519,0.15874198,0.00354321
hole_p30,in,6.1e-05,10.177288,0.29692642,0.3025586,0.00563218
hole_p30,in,0.00014,11.231528,0.22110227,0.21922463,0.00187764
hole_p30,in,0.000204,6.816596,0.23286769,0.23227904,0.00058866
hole_p30,in,1.4e-05,9.451825,0.18369696,0.18816367,0.00446671
hole_p30,in,6.3e-05,9.11687,0.26713465,0.27574805,0.0086134
hole_p30,in,0.000174,6.242829,0.12754254,0.14317134,0.0156288
hole_p30,in,3.9e-05,9.966293,0.34302022,0.33788802,0.0051322
hole_p30,in,3.4e-05,9.85315,0.3383204,0.33058594,0.00773446
hole_p30,in,3.6e-05,9.907427,0.32554688,0.31973543,0.00581145
hole_p30,in,0.00025,11.020538,0.26231001,0.24178399,0.02052602
hole_p30,in,8.5e-05,10.061093,0.26841737,0.26928357,0.00086619
hole_p30,in,5e-05,9.561091,0.21955996,0.2216946,0.00213464
hole_p30,in,4.3e-05,9.3063,0.36010312,0.34926514,0.01083798
hole_p30,in,6.4e-05,9.130521,0.23263999,0.24232133,0.00968134
hole_p30,in,3e-05,9.390249,0.19876109,0.19993726,0.00117617
hole_p30,in,0.000134,5.917988,0.40629802,0.39912138,0.00717664
hole_p30,in,3.9e-05,9.967314,0.3764522,0.39036733,0.01391513
hole_p30,in,5.1e-05,8.89206,0.21513165,0.2180856,0.00295395
hole_p30,in,0.000969,5.025953,0.28383676,0.27664329,0.00719347
hole_p30,in,1e-06,9.036693,0.29213485,0.28943836,0.00269649
hole_p30,in,0.000354,10.842735,0.20323709,0.20721819,0.0039811
hole_p30,in,0.00041,11.113878,0.13020863,0.11199715,0.01821148
hole_p30,in,2.8e-05,9.633297,0.18051965,0.18283973,0.00232008
hole_p30,in,3e-05,6.830229,0.3505995,0.34777999,0.00281952
hole_p30,in,8.1e-05,9.594386,0.35357117,0.35497934,0.00140817
hole_p30,in,4.5e-05,9.553736,0.23739095,0.23609229,0.00129866
hole_p30,in,6.9e-05,4.588926,0.15209588,0.17467773,0.02258186
hole_p30,in,7.5e-05,7.280153,0.32398146,0.32778709,0.00380563
hole_p30,in,0.000214,8.907067,0.28764592,0.28009571,0.0075502
hole_p30,in,2.6e-05,9.623856,0.19250114,0.19310177,0.00060063
hole_p30,in,3.2e-05,9.888081,0.21231135,0.21012935,0.00218199
hole_p30,in,0.000349,11.96281,0.17066545,0.16934289,0.00132256
hole_p30,in,2.8e-05,10.013695,0.31898094,0.31317848,0.00580246
hole_p30,in,1.2e-05,9.34222,0.20568963,0.20452172,0.00116791
hole_p30,in,4.1e-05,9.251119,0.24375673,0.24217821,0.00157852
hole_p30,in,7e-06,9.840758,0.22779987,0.22849832,0.00069845
hole_p30,in,0.000448,5.649992,0.26421199,0.25673811,0.00747388
hole_p30,in,3e-06,9.436254,0.37687009,0.37264302,0.00422707
hole_p30,in,5e-06,10.023222,0.16729507,0.17450855,0.00721348
hole_p30,in,1.2e-05,8.928183,0.2352775,0.23677274,0.00149524
hole_p30,in,6e-06,9.312702,0.21047307,0.1998149,0.01065817
hole_p30,in,8e-06,9.169021,0.40122806,0.38292435,0.01830371
hole_p30,in,0.000238,6.664083,0.29142128,0.26654301,0.02487827
hole_p30,in,4.5e-05,9.132736,0.20693747,0.20768364,0.00074616
hole_p30,in,5.2e-05,10.174742,0.25454132,0.25388184,0.00065948
hole_p30,in,7.1e-05,9.351765,0.22729455,0.23371783,0.00642328
hole_p30,in,1.4e-05,9.970572,0.16796619,0.16904356,0.00107736
hole_p30,in,7.3e-05,7.178923,0.1932269,0.21891513,0.02568823
hole_p30,in,9e-06,9.051328,0.09486615,0.10528774,0.01042158
hole_p30,in,0.000126,10.181717,0.18131813,0.18636627,0.00504814
hole_p30,in,3.2e-05,11.257312,0.26153739,0.27473259,0.0131952
hole_p30,in,2.4e-05,9.051837,0.2985727,0.29553849,0.00303421
hole_p30,in,0.000171,5.73055,0.20847655,0.20854341,6.686e-05
hole_p30,in,0.000142,9.158026,0.32629882,0.33282011,0.00652129
hole_p30,in,4.5e-05,9.690276,0.31491797,0.30383246,0.01108551
hole_p30,in,8.6e-05,9.820296,0.2320531,0.23258373,0.00053063
hole_p30,in,0.000137,10.071276,0.25605301,0.25813246,0.00207945
hole_p30,in,4e-06,8.924639,0.29981795,0.31256185,0.0127439
hole_p30,in,2.4e-05,10.828455,0.09779736,0.13794898,0.04015162
hole_p30,in,1.3e-05,9.344499,0.22514068,0.23137653,0.00623584
hole_p30,in,0.000223,6.913849,0.27297839,0.27001162,0.00296677
hole_p30,in,1.3e-05,9.841247,0.3344498,0.3353695,0.00091969
hole_p30,in,1.8e-05,9.744936,0.25736465,0.25955934,0.00219469
