split,region,distance,axis,y_true,y_pred,abs_error
hole_p30,out,0.325245,7.893342,0.06850307,0.16507268,0.09656961
hole_p30,out,0.250383,7.772249,0.25129256,0.24826377,0.00302879
hole_p30,out,0.398717,8.012187,0.30791877,0.32518641,0.01726764
hole_p30,out,0.342921,7.921933,0.24628907,0.25181702,0.00552796
hole_p30,out,0.183841,8.530863,0.34110382,0.34511828,0.00401445
hole_p30,out,0.160577,7.626984,0.24366335,0.21651926,0.02714409
hole_p30,out,0.38185,8.210574,0.32528283,0.28698732,0.0382955
hole_p30,out,0.295412,8.350392,0.3282155,0.32438533,0.00383017
hole_p30,out,0.250134,8.423631,0.26567037,0.27554164,0.00987127
hole_p30,out,0.171386,7.644467,0.29982627,0.30182631,0.00200003
hole_p30,out,0.194153,7.681294,0.31079701,0.29253553,0.01826149
hole_p30,out,0.223243,8.467129,0.31932887,0.28715819,0.03217068
hole_p30,out,0.344091,8.271652,0.25790966,0.25513828,0.00277138
hole_p30,out,0.22939,8.457185,0.21614606,0.23016939,0.01402333
hole_p30,out,0.035896,8.770172,0.3001769,0.31323929,0.01306239
hole_p30,out,0.099644,8.667058,0.23764651,0.23631474,0.00133176
hole_p30,out,0.015252,8.803565,0.06888559,0.16275159,0.093866
hole_p30,out,0.000444,8.827518,0.30745853,0.29485892,0.01259961
hole_p30,out,0.268502,8.39392,0.29603902,0.2814247,0.01461432
hole_p30,out,0.117324,8.638459,0.28713186,0.28571094,0.00142092
hole_p30,out,0.31813,7.881833,0.34996265,0.31074202,0.03922063
hole_p30,out,0.225537,7.73206,0.3080265,0.28662164,0.02140486
hole_p30,out,0.072887,8.710338,0.23511781,0.2249044,0.01021341
hole_p30,out,0.270498,8.390691,0.24581982,0.23801822,0.00780161
hole_p30,out,0.338931,7.91548,0.24226881,0.23329891,0.0089699
hole_p30,out,0.071773,7.483338,0.20512601,0.22258599,0.01745998
hole_p30,out,0.328986,8.296084,0.39248749,0.37734353,0.01514396
hole_p30,out,0.139829,8.602055,0.2235179,0.22159297,0.00192493
hole_p30,out,0.044517,7.43925,0.20501504,0.20667707,0.00166202
hole_p30,out,0.17841,7.655829,0.19208312,0.19721946,0.00513634
hole_p30,out,0.320776,8.309364,0.31576199,0.31060026,0.00516173
hole_p30,out,0.147155,7.605273,0.21682964,0.21356713,0.00326251
hole_p30,out,0.123353,8.628707,0.21939967,0.23542777,0.01602811
hole_p30,out,0.156604,8.574921,0.27628747,0.27778294,0.00149546
hole_p30,out,0.428813,8.134608,0.22560026,0.22719006,0.0015898
hole_p30,out,0.023789,8.789756,0.26580224,0.25269124,0.013111
hole_p30,out,0.070867,8.713606,0.24446688,0.23987752,0.00458936
hole_p30,out,0.073232,7.485698,0.2837246,0.30049829,0.01677369
hole_p30,out,0.417794,8.152433,0.23120577,0.21885431,0.01235146
hole_p30,out,0.406733,8.170324,0.24378769,0.25966473,0.01587703
hole_p30,out,0.11129,7.547259,0.18405808,0.21328891,0.02923084
hole_p30,out,0.123528,7.567055,0.2047157,0.20741247,0.00269676
hole_p30,out,0.227423,7.73511,0.27790825,0.27710681,0.00080144
hole_p30,out,0.116851,8.639224,0.31041328,0.28573754,0.02467573
hole_p30,out,0.205689,8.495524,0.24680308,0.27865625,0.03185317
hole_p30,out,0.003167,8.823114,0.25051651,0.24606184,0.00445467
hole_p30,out,0.065955,8.721551,0.29985111,0.30714635,0.00729524
hole_p30,out,0.129128,8.619365,0.20799873,0.20813535,0.00013661
hole_p30,out,0.285625,8.366223,0.31372167,0.28810793,0.02561375
hole_p30,out,0.209896,8.488719,0.26474073,0.2551438,0.00959693
hole_p30,out,0.17793,7.655053,0.33352273,0.31916463,0.0143581
hole_p30,out,0.445553,8.087946,0.24044821,0.22937969,0.01106852
hole_p30,out,0.01936,8.79692,0.2557387,0.25884634,0.00310764
hole_p30,out,0.001807,8.825313,0.20109935,0.21608311,0.01498376
hole_p30,out,0.118028,8.637319,0.21634739,0.21942362,0.00307623
hole_p30,out,0.141445,7.596036,0.32379643,0.29452038,0.02927605
hole_p30,out,0.421807,8.145941,0.25321995,0.2662174,0.01299745
hole_p30,out,0.32468,8.303049,0.17556957,0.18043814,0.00486857
hole_p30,out,0.050533,8.746496,0.21451099,0.21051427,0.00399671
hole_p30,out,0.436738,8.073688,0.06513576,0.15329794,0.08816218
hole_p30,out,0.427761,8.059167,0.22498683,0.21320689,0.01177994
hole_p30,out,0.105638,8.657361,0.27306515,0.2727596,0.00030556
hole_p30,out,0.323724,7.890883,0.31417879,0.30489668,0.00928211
hole_p30,out,0.191338,7.676741,0.34032137,0.31717086,0.02315051
hole_p30,out,0.128408,7.574949,-0.24100716,-0.31569524,0.07468808
hole_p30,out,0.107928,7.541821,0.20877145,0.20960833,0.00083688
hole_p30,out,0.414356,8.157993,0.21216958,0.22865907,0.01648949
hole_p30,out,0.215119,8.48027,0.23495934,0.24116495,0.00620561
hole_p30,out,0.209664,8.489094,0.2237604,0.23522725,0.01146685
hole_p30,out,0.436911,8.12151,0.26503983,0.26761868,0.00257885
hole_p30,out,0.215749,7.716228,0.31531903,0.25174252,0.06357651
hole_p30,out,0.390507,7.998907,0.32672963,0.2839505,0.04277913
hole_p30,out,0.053265,7.4534,0.15507683,0.18248043,0.0274036
hole_p30,out,0.426526,8.05717,0.28404135,0.27638349,0.00765785
hole_p30,out,0.234002,7.745752,0.19540564,0.19574649,0.00034085
hole_p30,out,0.414082,8.037041,0.19038628,0.2438929,0.05350662
hole_p30,out,0.362929,7.954299,0.29440292,0.28786014,0.00654278
hole_p30,out,0.001528,8.825764,0.23240325,0.23203125,0.000372
hole_p30,out,0.340359,7.917791,0.23411516,0.2087458,0.02536936
hole_p30,out,0.026086,7.409437,0.23039092,0.23951857,0.00912765
hole_p30,out,0.424276,8.05353,0.10044903,0.10570617,0.00525714
hole_p30,out,0.167029,8.558058,0.27158021,0.26905181,0.00252839
hole_p30,out,0.410349,8.164475,0.27318327,0.27631053,0.00312726
hole_p30,out,0.095652,7.521964,0.23196328,0.23473908,0.0027758
hole_p30,out,0.308486,7.866234,0.08236322,0.23327379,0.15091057
hole_p30,out,0.126734,8.623237,0.29201436,0.27542185,0.01659251
hole_p30,out,0.118867,7.559515,0.220439,0.22613028,0.00569128
hole_p30,out,0.13741,8.605968,0.20260143,0.20158905,0.00101238
hole_p30,out,0.210905,7.708391,0.36198752,0.35556306,0.00642446
hole_p30,out,0.349138,8.263488,0.23876882,0.23610481,0.00266401
hole_p30,out,0.052569,7.452275,0.08280393,0.10118701,0.01838308
hole_p30,out,0.118472,8.636602,0.24587069,0.26884585,0.02297516
hole_p30,out,0.367822,8.233264,0.07313522,0.25824123,0.18510601
hole_p30,out,0.308392,7.866082,0.21960455,0.2359679,0.01636335
hole_p30,out,0.259421,8.408609,0.2301022,0.23500539,0.00490319
hole_p30,out,0.319666,8.311161,0.2232264,0.23550942,0.01228302
hole_p30,out,0.146416,7.604077,0.15834918,0.18784923,0.02950006
hole_p30,out,0.096108,8.672776,0.28295585,0.30008502,0.01712917
hole_p30,out,0.335545,8.285474,0.28443315,0.29106827,0.00663512
hole_p30,out,0.295208,8.350723,0.32449115,0.3206884,0.00380275
hole_p30,out,0.176843,7.653295,0.36571838,0.33496695,0.03075143
hole_p30,out,0.337499,7.913164,0.25947391,0.27501037,0.01553646
hole_p30,out,0.436256,8.072908,0.24563941,0.2384565,0.00718291
hole_p30,out,0.079293,7.495502,0.10841672,0.16100147,0.05258475
hole_p30,out,0.093213,8.677459,0.24109982,0.2444021,0.00330228
hole_p30,out,0.387584,7.994179,0.16224853,0.26626924,0.10402071
hole_p30,out,0.091555,8.680141,0.23219043,0.23425028,0.00205985
hole_p30,out,0.049491,8.748182,0.11071316,0.11345742,0.00274426
hole_p30,out,0.244768,7.763166,0.031185,0.14687033,0.11568533
hole_p30,out,0.297775,7.848909,0.22216296,0.22946781,0.00730485
hole_p30,out,0.061013,8.729544,0.33874222,0.33481776,0.00392446
hole_p30,out,0.435687,8.071988,0.34242099,0.29220088,0.05022011
hole_p30,out,0.006003,8.818526,0.25156708,0.26399987,0.01243278
hole_p30,out,0.238236,7.752601,0.31435791,0.31260548,0.00175243
hole_p30,out,0.253064,8.418891,0.34271578,0.32332115,0.01939463
hole_p30,out,0.154698,8.578004,0.27534011,0.26258527,0.01275484
hole_p30,out,0.294542,8.351799,0.26630948,0.2457076,0.02060188
hole_p30,out,0.263498,8.402014,0.29915193,0.303451,0.00429906
hole_p30,out,0.073291,8.709685,0.23657885,0.24915844,0.01257959
hole_p30,out,0.045489,8.754655,0.26463305,0.28314892,0.01851588
hole_p30,out,0.10263,8.662226,0.19667117,0.24302581,0.04635464
hole_p30,out,0.344622,8.270792,0.22257175,0.22457182,0.00200007
hole_p30,out,0.158996,8.571051,0.26418349,0.27805258,0.01386909
hole_p30,out,0.078676,7.494505,0.33079027,0.33301775,0.00222749
hole_p30,out,0.385221,8.20512,0.40820333,0.38284884,0.02535449
hole_p30,out,0.237394,7.751238,-0.34307652,-0.3160935,0.02698301
hole_p30,out,0.411247,8.032455,0.34509647,0.35010458,0.00500811
hole_p30,out,0.120876,7.562766,0.32978213,0.33313264,0.00335051
hole_p30,out,0.283183,8.370172,0.26917649,0.24388449,0.025292
hole_p30,out,0.241451,8.437676,0.29786693,0.30126764,0.00340071
hole_p30,out,0.121927,7.564465,0.2397164,0.24959437,0.00987796
hole_p30,out,0.088027,8.685847,0.18060911,0.18696144,0.00635233
hole_p30,out,0.450665,8.096215,0.364854,0.36574232,0.00088832
hole_p30,out,0.088342,8.685339,0.33945049,0.34360241,0.00415192
hole_p30,out,0.102156,8.662994,0.18172181,0.18264847,0.00092666
hole_p30,out,0.300211,8.34263,0.25323044,0.21951255,0.03371789
hole_p30,out,0.421785,8.145977,0.26750821,0.26951527,0.00200706
hole_p30,out,0.002091,8.824854,0.35867911,0.36399159,0.00531247
hole_p30,out,0.148708,7.607784,0.33139857,0.33307423,0.00167566
hole_p30,out,0.148167,8.588568,0.30763905,0.28284315,0.0247959
hole_p30,out,0.037651,8.767334,0.08866853,0.2225147,0.13384617
hole_p30,out,0.195072,7.682781,0.33607109,0.31477402,0.02129707
hole_p30,out,0.437173,8.121086,0.32359934,0.28840871,0.03519063
hole_p30,out,0.261126,7.789626,0.19249406,0.21687641,0.02438235
hole_p30,out,0.027793,8.783279,0.20722464,0.21847001,0.01124538
hole_p30,out,0.283175,8.370186,0.21405617,0.2228621,0.00880593
hole_p30,out,0.106025,7.538742,0.26563296,0.26660088,0.00096792
hole_p30,out,0.30182,8.340027,0.25120146,0.25291027,0.00170882
hole_p30,out,0.171843,8.550271,0.25414975,0.25933694,0.00518718
hole_p30,out,0.291757,7.839174,0.21318568,0.20559188,0.00759379
hole_p30,out,0.036919,7.426959,0.1837218,0.207626,0.0239042
hole_p30,out,0.207343,8.492848,0.25927559,0.27150586,0.01223027
hole_p30,out,0.241749,7.758284,0.21746474,0.20233871,0.01512603
hole_p30,out,0.105172,7.537362,0.29615964,0.30088194,0.0047223
hole_p30,out,0.048255,8.75018,0.26044401,0.26275486,0.00231085
hole_p30,out,0.341536,7.919693,0.06836904,0.13682818,0.06845914
hole_p30,out,0.016076,8.802232,0.23728742,0.30209633,0.06480891
hole_p30,out,0.08916,8.684015,0.28039548,0.26478462,0.01561086
hole_p30,out,0.156248,8.575496,0.25341917,0.29484638,0.04142721
hole_p30,out,0.095229,7.52128,0.30284539,0.28368657,0.01915882
hole_p30,out,0.026421,7.409979,0.30843995,0.30781966,0.00062028
hole_p30,out,0.243492,8.434375,0.26501235,0.26174494,0.00326741
hole_p30,out,0.423193,8.051778,0.06467642,0.16731312,0.1026367
hole_p30,out,0.273064,7.808936,0.27409573,0.24571756,0.02837817
hole_p30,out,0.43919,8.117823,0.29251588,0.28089229,0.01162359
hole_p30,out,0.086321,8.688607,0.25874086,0.26127505,0.00253419
hole_p30,out,0.232072,7.74263,0.08522315,0.0736016,0.01162155
hole_p30,out,0.068051,7.477318,0.09830116,0.10123031,0.00292915
hole_p30,out,0.291168,7.838221,0.19226252,0.21035357,0.01809105
hole_p30,out,0.278552,7.817814,0.26551873,0.26979583,0.00427709
hole_p30,out,0.078474,8.701301,0.26376359,0.25399634,0.00976725
hole_p30,out,0.383073,8.208596,0.22302445,0.22433219,0.00130774
hole_p30,out,0.347972,7.930105,0.19427514,0.21431224,0.0200371
hole_p30,out,0.277804,7.816604,0.22526599,0.22806666,0.00280067
hole_p30,out,0.447229,8.090658,0.292719,0.29252962,0.00018938
hole_p30,out,0.228132,8.45922,0.06285563,0.15678848,0.09393285
hole_p30,out,0.34232,8.274515,0.34635375,0.26396505,0.08238871
hole_p30,out,0.079712,8.699298,0.23994365,0.25037975,0.0104361
hole_p30,out,0.218196,8.475292,0.24467357,0.27398558,0.02931202
hole_p30,out,0.450695,8.099213,0.26043345,0.30139603,0.04096257
hole_p30,out,0.408462,8.02795,0.18318967,0.19531133,0.01212166
hole_p30,out,0.125733,8.624856,0.35285648,0.35402779,0.00117131
hole_p30,out,0.183795,7.66454,0.21743554,0.20827233,0.00916321
hole_p30,out,0.393308,8.003438,0.23416446,0.21585794,0.01830652
hole_p30,out,0.388253,7.995261,0.35435502,0.26027911,0.09407591
hole_p30,out,0.17377,8.547154,0.23445096,0.21091996,0.023531
hole_p30,out,0.07365,8.709104,0.26583444,0.27409496,0.00826053
hole_p30,out,0.263438,8.402112,0.28405503,0.26323889,0.02081615
hole_p30,out,0.172151,7.645704,0.19688663,0.20767975,0.01079312
hole_p30,out,0.000319,8.82772,0.26641576,0.26897434,0.00255858
hole_p30,out,0.092086,8.679283,0.2077935,0.21077304,0.00297954
hole_p30,out,0.301363,7.854713,0.35842496,0.35662989,0.00179507
hole_p30,out,0.199574,8.505415,0.22500019,0.23573568,0.0107355
hole_p30,out,0.252029,7.774912,0.34838481,0.27915412,0.06923069
hole_p30,out,0.188374,8.523532,0.34328384,0.3466327,0.00334886
hole_p30,out,0.277451,7.816034,0.1943523,0.19774899,0.00339669
hole_p30,out,0.182642,8.532803,0.18703566,0.19095371,0.00391805
hole_p30,out,0.147215,7.605369,0.34953315,0.25658388,0.09294926
hole_p30,out,0.102562,8.662337,0.23245296,0.22013503,0.01231793
hole_p30,out,0.052171,8.743846,0.23466585,0.23996336,0.00529751
hole_p30,out,0.118808,8.636057,0.28239538,0.27012614,0.01226924
hole_p30,out,0.382122,8.210134,0.22159231,0.24621424,0.02462193
hole_p30,out,0.449005,8.093531,0.32164232,0.30676286,0.01487946
hole_p30,out,0.006861,8.817138,0.27297046,0.2756293,0.00265884
hole_p30,out,0.38557,7.990921,0.30188271,0.30857643,0.00669372
hole_p30,out,0.176548,8.542661,0.32196861,0.31367355,0.00829507
hole_p30,out,0.239323,7.754359,0.21796958,0.21973471,0.00176513
hole_p30,out,0.268095,8.394579,0.19826568,0.33192204,0.13365636
hole_p30,out,0.279055,7.818627,0.25021814,0.2227073,0.02751084
hole_p30,out,0.310319,8.326279,0.25382236,0.25090077,0.00292159
hole_p30,out,0.07675,7.491389,0.1810841,0.194486,0.0134019
hole_p30,out,0.196283,7.68474,-0.32147031,-0.32736532,0.00589501
hole_p30,out,0.293131,7.841396,0.24224895,0.22815988,0.01408907
hole_p30,out,0.212207,7.710498,0.24970158,0.25167742,0.00197585
hole_p30,out,0.04076,7.433173,0.30993999,0.27710031,0.03283968
hole_p30,out,0.12083,7.56269,0.31526153,0.27274804,0.04251349
hole_p30,out,0.022399,8.792004,0.2767561,0.2711977,0.0055584
hole_p30,out,0.119124,8.635547,0.26890777,0.25364379,0.01526398
hole_p30,out,0.221902,8.469297,0.24225475,0.24359819,0.00134344
hole_p30,out,0.06808,7.477365,0.14881016,0.13058416,0.01822601
hole_p30,out,0.24632,7.765677,-0.31486501,-0.30233296,0.01253206
hole_p30,out,0.248093,8.426932,-0.373113,-0.32437578,0.04873722
hole_p30,out,0.401196,8.016198,0.25792601,0.25339246,0.00453355
hole_p30,out,0.402284,8.177521,0.2562937,0.25740802,0.00111432
hole_p30,out,0.003866,7.373494,0.26331801,0.27240746,0.00908945
hole_p30,out,0.299139,7.851115,0.32250623,0.32167871,0.00082752
hole_p30,out,0.237946,8.443346,-0.33910351,-0.32644705,0.01265647
hole_p30,out,0.237066,8.444769,0.37513928,0.35557077,0.0195685
hole_p30,out,0.025296,7.408159,0.34522922,0.34509935,0.00012987
hole_p30,out,0.315213,7.877116,0.32651402,0.306378,0.02013602
hole_p30,out,0.229806,7.738964,0.30638808,0.27526725,0.03112083
hole_p30,out,0.430578,8.131754,0.2206315,0.23284508,0.01221359
hole_p30,out,0.322564,7.889006,0.20504299,0.19408998,0.01095301
hole_p30,out,0.336121,7.910935,0.20212758,0.21346045,0.01133287
hole_p30,out,0.438692,8.076848,0.28822371,0.27786004,0.01036367
hole_p30,out,0.025947,8.786265,0.25987557,0.25675727,0.0031183
hole_p30,out,0.314448,7.875878,0.31540442,0.31184178,0.00356264
hole_p30,out,0.408302,8.027691,0.22977781,0.23720917,0.00743136
hole_p30,out,0.415221,8.038884,0.22713299,0.236336,0.00920301
hole_p30,out,0.115371,8.641618,0.23615501,0.22976059,0.00639442
hole_p30,out,0.247251,8.428296,0.30790632,0.28461155,0.02329477
hole_p30,out,0.027552,8.78367,0.07417042,0.08705139,0.01288097
hole_p30,out,0.113377,7.550635,0.20937703,0.21106732,0.00169029
hole_p30,out,0.181663,7.661091,0.36135828,0.33411831,0.02723997
hole_p30,out,0.4385,8.118939,0.32416019,0.30243747,0.02172272
hole_p30,out,0.162004,8.566187,0.14863902,0.15634997,0.00771095
hole_p30,out,0.257396,8.411885,0.29740348,0.27713874,0.02026474
hole_p30,out,0.367614,7.961877,0.3508769,0.29627726,0.05459964
hole_p30,out,0.067527,8.719007,0.3352738,0.32510546,0.01016835
hole_p30,out,0.401515,8.178765,0.28383181,0.28410819,0.00027638
hole_p30,out,0.210584,8.487606,0.29360009,0.28739458,0.00620551
hole_p30,out,0.010341,8.81151,0.08461359,0.11476175,0.03014815
hole_p30,out,0.175975,8.543587,0.32253322,0.3233262,0.00079298
hole_p30,out,0.319118,8.312047,0.25475116,0.23703813,0.01771303
hole_p30,out,0.050187,7.448423,0.24090431,0.2176294,0.02327491
hole_p30,out,0.185144,8.528757,0.28306753,0.28941981,0.00635227
hole_p30,out,0.254213,8.417034,0.28209344,0.25094888,0.03114456
hole_p30,out,0.0944,8.675539,0.37231948,0.37029618,0.0020233
hole_p30,out,0.314097,8.320168,0.29554166,0.28469389,0.01084777
hole_p30,out,0.100944,7.530524,0.22070986,0.26287917,0.04216931
hole_p30,out,0.373366,7.971181,0.32643277,0.326875,0.00044222
hole_p30,out,0.184128,8.5304,0.26549532,0.24910357,0.01639174
hole_p30,out,0.391868,8.194369,0.27764092,0.28996858,0.01232765
hole_p30,out,0.378633,8.215778,0.34783526,0.29111969,0.05671557
hole_p30,out,0.152896,8.580918,0.30819766,0.30804807,0.0001496
hole_p30,out,0.017562,8.799829,0.2352392,0.23923124,0.00399204
hole_p30,out,0.393218,8.192186,0.28610351,0.28173655,0.00436695
hole_p30,out,0.446369,8.089267,0.2877614,0.28950087,0.00173947
hole_p30,out,0.052523,8.743277,0.3335767,0.34188199,0.0083053
hole_p30,out,0.036636,7.426502,0.20766957,0.21609282,0.00842324
hole_p30,out,0.136424,8.607563,0.29801444,0.30261997,0.00460554
hole_p30,out,0.429575,8.133377,0.34925146,0.33959659,0.00965488
hole_p30,out,0.299584,7.851835,0.21604501,0.3230884,0.1070434
hole_p30,out,0.182493,8.533044,0.2485226,0.23416391,0.01435869
hole_p30,out,0.146808,7.604711,0.25403744,0.29586624,0.0418288
hole_p30,out,0.015822,8.802643,0.22625783,0.24033418,0.01407635
hole_p30,out,0.322511,8.306558,0.22387729,0.23552082,0.01164353
hole_p30,out,0.174844,7.650061,0.13593269,0.13568342,0.00024926
hole_p30,out,0.449944,8.100429,0.2985601,0.28290652,0.01565358
hole_p30,out,0.069101,7.479016,0.10696216,0.13347492,0.02651276
hole_p30,out,0.121924,8.631018,0.11631004,0.20876313,0.09245309
hole_p30,out,0.283044,8.370398,0.33770588,0.29014994,0.04755594
hole_p30,out,0.178403,8.53966,0.24135151,0.23725827,0.00409323
hole_p30,out,0.044409,8.756402,0.23818952,0.23385902,0.0043305
hole_p30,out,0.390436,7.998792,0.24405668,0.24258258,0.0014741
hole_p30,out,0.264448,8.400478,0.31041334,0.29926702,0.01114632
hole_p30,out,0.093977,8.676224,0.3439655,0.35508947,0.01112397
hole_p30,out,0.219542,8.473116,0.2092377,0.23065345,0.02141575
hole_p30,out,0.139572,8.602471,0.19482866,0.19544573,0.00061707
hole_p30,out,0.170357,8.552675,0.20947808,0.20265497,0.00682312
hole_p30,out,0.422937,8.051365,0.18892762,0.21314632,0.0242187
hole_p30,out,0.193462,8.515301,0.31048371,0.29464444,0.01583927
hole_p30,out,0.179631,8.537674,0.20354717,0.20786806,0.00432089
hole_p30,out,0.283686,8.36936,0.35805331,0.34587853,0.01217478
hole_p30,out,0.267267,8.395918,0.3706641,0.36866627,0.00199783
hole_p30,out,0.059697,8.731673,0.18210261,0.18211073,8.12e-06
hole_p30,out,0.011326,8.809915,0.26643142,0.26227266,0.00415877
hole_p30,out,0.443572,8.084743,0.272219,0.27528585,0.00306685
hole_p30,out,0.414359,8.03749,0.3420162,0.24413162,0.09788458
hole_p30,out,0.15481,8.577823,0.28435982,0.29455927,0.01019945
hole_p30,out,0.393252,8.192131,0.21429965,0.21929697,0.00499732
hole_p30,out,0.154328,8.578602,0.23846186,0.26933641,0.03087455
hole_p30,out,0.080723,7.497816,0.0905914,0.1079445,0.01735311
hole_p30,out,0.395043,8.189233,0.32026128,0.25112056,0.06914072
hole_p30,out,0.39353,8.191681,0.31360077,0.28711515,0.02648562
hole_p30,out,0.290118,8.358955,0.36007637,0.36334038,0.00326401
hole_p30,out,0.132143,8.614488,0.21121131,0.22518676,0.01397544
hole_p30,out,0.027487,8.783774,0.31640904,0.32893277,0.01252373
hole_p30,out,0.029988,8.779728,0.21426003,0.2173954,0.00313537
hole_p30,out,0.043494,8.757882,0.38971196,0.38544597,0.00426599
hole_p30,out,0.161356,8.567234,0.19840404,0.2078007,0.00939666
hole_p30,out,0.25551,7.780543,0.20221927,0.25511431,0.05289504
hole_p30,out,0.0246,7.407033,0.31075652,0.29905579,0.01170073
hole_p30,out,0.380031,7.981961,0.37141198,0.30885594,0.06255603
hole_p30,out,0.128951,8.61965,0.26001927,0.25105404,0.00896523
hole_p30,out,0.440765,8.080202,0.34298863,0.28726663,0.055722
hole_p30,out,0.141782,7.596582,0.36589985,0.39021369,0.02431384
hole_p30,out,0.09429,8.675718,0.23778733,0.24197715,0.00418982
hole_p30,out,0.262343,7.791596,0.2921512,0.29738108,0.00522988
hole_p30,out,0.386789,7.992893,0.23520399,0.26154075,0.02633675
hole_p30,out,0.019382,8.796885,0.23536328,0.24840452,0.01304124
hole_p30,out,0.34773,8.265765,0.27512225,0.26898882,0.00613343
hole_p30,out,0.13791,7.590318,0.26016936,0.24942351,0.01074585
hole_p30,out,0.28293,8.370581,0.30566572,0.3182547,0.01258898
hole_p30,out,0.124175,7.568101,0.21509747,0.22430991,0.00921244
hole_p30,out,0.011206,8.81011,0.26410173,0.27489296,0.01079123
hole_p30,out,0.446534,8.089533,0.25352997,0.20354165,0.04998831
hole_p30,out,0.065269,8.72266,0.253542,0.25594412,0.00240212
hole_p30,out,0.154068,8.579024,0.29015687,0.27191612,0.01824076
hole_p30,out,0.070383,8.714388,0.24788036,0.25454284,0.00666248
hole_p30,out,0.244174,7.762206,0.32112774,0.30770079,0.01342694
hole_p30,out,0.414839,8.038265,0.17775536,0.21311879,0.03536343
hole_p30,out,0.107207,7.540655,0.3682465,0.36166554,0.00658096
hole_p30,out,0.146016,8.592048,0.25433972,0.2675396,0.01319988
hole_p30,out,0.074264,8.70811,0.21652379,0.22353392,0.00701013
hole_p30,out,0.013722,8.806041,0.23278778,0.23261738,0.0001704
hole_p30,out,0.39654,8.008665,0.40371105,0.40348814,0.00022291
hole_p30,out,0.336398,8.284095,0.3060221,0.29661764,0.00940445
hole_p30,out,0.199176,7.68942,0.29270384,0.2976467,0.00494287
hole_p30,out,0.310971,8.325224,0.23857726,0.21278787,0.02578939
hole_p30,out,0.100327,8.665952,0.28676427,0.28515896,0.00160532
hole_p30,out,0.053665,8.741431,0.22967992,0.23617583,0.00649591
hole_p30,out,0.355044,7.941544,0.24219061,0.26053885,0.01834824
hole_p30,out,0.378101,8.216639,0.21192166,0.21126234,0.00065932
hole_p30,out,0.114204,8.643505,0.34436121,0.33752261,0.0068386
hole_p30,out,0.188711,8.522986,0.31652506,0.31840612,0.00188106
hole_p30,out,0.243424,8.434486,0.29209427,0.29221629,0.00012201
hole_p30,out,0.34088,8.276846,0.30296764,0.29265863,0.010309
hole_p30,out,0.079262,7.495453,0.29249804,0.29627767,0.00377963
hole_p30,out,0.3754,8.221006,0.18889073,0.20206621,0.01317548
hole_p30,out,0.419772,8.149233,0.21167669,0.2056195,0.00605718
hole_p30,out,0.447145,8.090522,0.30008592,0.29244139,0.00764454
hole_p30,out,0.315832,7.878116,0.28777564,0.25425916,0.03351648
hole_p30,out,0.088389,8.685262,0.19843497,0.20109251,0.00265754
hole_p30,out,0.43094,8.131168,0.21594185,0.21250263,0.00343921
hole_p30,out,0.238578,8.442324,0.2234248,0.22292062,0.00050418
hole_p30,out,0.225386,7.731815,-0.32364756,-0.32220771,0.00143985
hole_p30,out,0.130633,7.578548,0.22179206,0.19649888,0.02529318
hole_p30,out,0.395277,8.006623,0.35308034,0.25203082,0.10104953
hole_p30,out,0.023481,7.405224,0.23077787,0.20243134,0.02834654
hole_p30,out,0.335329,8.285823,0.30152116,0.29198824,0.00953292
hole_p30,out,0.017424,7.395426,0.2298243,0.2357767,0.0059524
hole_p30,out,0.148757,7.607864,0.21273655,0.29413173,0.08139518
hole_p30,out,0.337398,7.913,0.1107671,0.15405232,0.04328522
hole_p30,out,0.095551,8.673678,0.30631931,0.29488425,0.01143506
hole_p30,out,0.432652,8.067079,0.31176098,0.30594441,0.00581657
hole_p30,out,0.03989,7.431766,0.3174475,0.31172561,0.00572189
hole_p30,out,0.109922,8.650432,0.25052595,0.2609367,0.01041075
hole_p30,out,0.447893,8.103746,0.31315617,0.28614542,0.02701075
hole_p30,out,0.170674,8.552163,0.2510946,0.21801657,0.03307802
hole_p30,out,0.403853,8.020495,0.30004871,0.29727075,0.00277796
hole_p30,out,0.053771,8.741259,0.1756598,0.21986365,0.04420385
hole_p30,out,0.036027,7.425517,0.2342346,0.25382645,0.01959185
hole_p30,out,0.084172,7.503394,0.35903077,0.35135392,0.00767685
hole_p30,out,0.295277,8.35061,-0.3263696,-0.29972349,0.02664612
hole_p30,out,0.126787,7.572327,0.31768003,0.31997528,0.00229525
hole_p30,out,0.136905,7.588692,0.21908246,0.22051012,0.00142766
hole_p30,out,0.190009,8.520887,0.31985046,0.32977672,0.00992626
hole_p30,out,0.017649,8.799688,0.23170001,0.23532356,0.00362355
hole_p30,out,0.281408,7.822434,0.31666909,0.26215882,0.05451027
hole_p30,out,0.081666,8.696138,0.29410243,0.30003008,0.00592765
hole_p30,out,0.27406,8.38493,0.30465038,0.30919743,0.00454704
hole_p30,out,0.27512,8.383214,0.29110306,0.26759202,0.02351104
hole_p30,out,0.057299,7.459925,0.38427874,0.36504425,0.01923448
hole_p30,out,0.414301,8.158083,0.31423327,0.31939128,0.00515801
hole_p30,out,0.431441,8.130358,0.25618805,0.25298872,0.00319934
hole_p30,out,0.349364,7.932357,0.18920522,0.20176076,0.01255554
hole_p30,out,0.329101,8.295898,0.21968257,0.2405163,0.02083373
