split,region,distance,axis,y_true,y_pred,abs_error
hole_p30,out,0.015822,8.802643,0.22625783,0.23256866,0.00631082
hole_p30,out,0.322511,8.306558,0.22387729,0.23383644,0.00995915
hole_p30,out,0.174844,7.650061,0.13593269,0.12378786,0.01214483
hole_p30,out,0.449944,8.100429,0.2985601,0.29657692,0.00198318
hole_p30,out,0.069101,7.479016,0.10696216,0.12208072,0.01511856
hole_p30,out,0.121924,8.631018,0.11631004,0.16093181,0.04462177
hole_p30,out,0.283044,8.370398,0.33770588,0.29222993,0.04547595
hole_p30,out,0.178403,8.53966,0.24135151,0.2417162,0.00036469
hole_p30,out,0.044409,8.756402,0.23818952,0.20880045,0.02938907
hole_p30,out,0.390436,7.998792,0.24405668,0.24297602,0.00108066
hole_p30,out,0.264448,8.400478,0.31041334,0.27650701,0.03390633
hole_p30,out,0.093977,8.676224,0.3439655,0.36615817,0.02219268
hole_p30,out,0.219542,8.473116,0.2092377,0.24958833,0.04035063
hole_p30,out,0.139572,8.602471,0.19482866,0.19639748,0.00156882
hole_p30,out,0.170357,8.552675,0.20947808,0.19361015,0.01586793
hole_p30,out,0.422937,8.051365,0.18892762,0.20234078,0.01341316
hole_p30,out,0.193462,8.515301,0.31048371,0.2877346,0.02274911
hole_p30,out,0.179631,8.537674,0.20354717,0.20357845,3.128e-05
hole_p30,out,0.283686,8.36936,0.35805331,0.32266083,0.03539248
hole_p30,out,0.267267,8.395918,0.3706641,0.34944304,0.02122106
hole_p30,out,0.059697,8.731673,0.18210261,0.17515829,0.00694432
hole_p30,out,0.011326,8.809915,0.26643142,0.27699231,0.01056088
hole_p30,out,0.443572,8.084743,0.272219,0.27771803,0.00549903
hole_p30,out,0.414359,8.03749,0.3420162,0.31253308,0.02948311
hole_p30,out,0.15481,8.577823,0.28435982,0.26347082,0.020889
hole_p30,out,0.393252,8.192131,0.21429965,0.21799449,0.00369484
hole_p30,out,0.154328,8.578602,0.23846186,0.28491164,0.04644977
hole_p30,out,0.080723,7.497816,0.0905914,0.08972304,0.00086835
hole_p30,out,0.395043,8.189233,0.32026128,0.28259885,0.03766243
hole_p30,out,0.39353,8.191681,0.31360077,0.2852017,0.02839907
hole_p30,out,0.290118,8.358955,0.36007637,0.35926874,0.00080763
hole_p30,out,0.132143,8.614488,0.21121131,0.2312221,0.02001079
hole_p30,out,0.027487,8.783774,0.31640904,0.32127234,0.00486329
hole_p30,out,0.029988,8.779728,0.21426003,0.22967037,0.01541034
hole_p30,out,0.043494,8.757882,0.38971196,0.39428849,0.00457653
hole_p30,out,0.161356,8.567234,0.19840404,0.2283956,0.02999155
hole_p30,out,0.25551,7.780543,0.20221927,0.24260235,0.04038308
hole_p30,out,0.0246,7.407033,0.31075652,0.30769668,0.00305984
hole_p30,out,0.380031,7.981961,0.37141198,0.3212289,0.05018308
hole_p30,out,0.128951,8.61965,0.26001927,0.26470941,0.00469014
hole_p30,out,0.440765,8.080202,0.34298863,0.30082971,0.04215893
hole_p30,out,0.141782,7.596582,0.36589985,0.35204502,0.01385483
hole_p30,out,0.09429,8.675718,0.23778733,0.23953609,0.00174876
hole_p30,out,0.262343,7.791596,0.2921512,0.29726226,0.00511106
hole_p30,out,0.386789,7.992893,0.23520399,0.27343267,0.03822868
hole_p30,out,0.019382,8.796885,0.23536328,0.249515,0.01415172
hole_p30,out,0.34773,8.265765,0.27512225,0.26537786,0.00974439
hole_p30,out,0.13791,7.590318,0.26016936,0.26257585,0.00240649
hole_p30,out,0.28293,8.370581,0.30566572,0.30628446,0.00061873
hole_p30,out,0.124175,7.568101,0.21509747,0.22838371,0.01328625
hole_p30,out,0.011206,8.81011,0.26410173,0.26616446,0.00206272
hole_p30,out,0.446534,8.089533,0.25352997,0.22558098,0.02794899
hole_p30,out,0.065269,8.72266,0.253542,0.25747967,0.00393768
hole_p30,out,0.154068,8.579024,0.29015687,0.27879462,0.01136225
hole_p30,out,0.070383,8.714388,0.24788036,0.25945248,0.01157213
hole_p30,out,0.244174,7.762206,0.32112774,0.30963301,0.01149472
hole_p30,out,0.414839,8.038265,0.17775536,0.19646022,0.01870486
hole_p30,out,0.107207,7.540655,0.3682465,0.35335971,0.01488679
hole_p30,out,0.146016,8.592048,0.25433972,0.25605267,0.00171296
hole_p30,out,0.074264,8.70811,0.21652379,0.22828783,0.01176405
hole_p30,out,0.013722,8.806041,0.23278778,0.24223204,0.00944426
hole_p30,out,0.39654,8.008665,0.40371105,0.40570242,0.00199138
hole_p30,out,0.336398,8.284095,0.3060221,0.32078898,0.01476688
hole_p30,out,0.199176,7.68942,0.29270384,0.28106069,0.01164315
hole_p30,out,0.310971,8.325224,0.23857726,0.23128285,0.00729441
hole_p30,out,0.100327,8.665952,0.28676427,0.28724867,0.0004844
hole_p30,out,0.053665,8.741431,0.22967992,0.23461548,0.00493555
hole_p30,out,0.355044,7.941544,0.24219061,0.24984483,0.00765422
hole_p30,out,0.378101,8.216639,0.21192166,0.23286013,0.02093847
hole_p30,out,0.114204,8.643505,0.34436121,0.33182064,0.01254058
hole_p30,out,0.188711,8.522986,0.31652506,0.32177359,0.00524853
hole_p30,out,0.243424,8.434486,0.29209427,0.3268399,0.03474563
hole_p30,out,0.34088,8.276846,0.30296764,0.27227298,0.03069466
hole_p30,out,0.079262,7.495453,0.29249804,0.28457275,0.00792529
hole_p30,out,0.3754,8.221006,0.18889073,0.16741167,0.02147906
hole_p30,out,0.419772,8.149233,0.21167669,0.20264226,0.00903442
hole_p30,out,0.447145,8.090522,0.30008592,0.31439839,0.01431246
hole_p30,out,0.315832,7.878116,0.28777564,0.29019072,0.00241508
hole_p30,out,0.088389,8.685262,0.19843497,0.19989457,0.0014596
hole_p30,out,0.43094,8.131168,0.21594185,0.21957395,0.00363211
hole_p30,out,0.238578,8.442324,0.2234248,0.22531009,0.00188529
hole_p30,out,0.225386,7.731815,-0.32364756,-0.32622918,0.00258162
hole_p30,out,0.130633,7.578548,0.22179206,0.20406148,0.01773058
hole_p30,out,0.395277,8.006623,0.35308034,0.28711265,0.06596769
hole_p30,out,0.023481,7.405224,0.23077787,0.21283401,0.01794386
hole_p30,out,0.335329,8.285823,0.30152116,0.30389783,0.00237667
hole_p30,out,0.017424,7.395426,0.2298243,0.24599711,0.0161728
hole_p30,out,0.148757,7.607864,0.21273655,0.19893146,0.01380509
hole_p30,out,0.337398,7.913,0.1107671,0.12071811,0.00995101
hole_p30,out,0.095551,8.673678,0.30631931,0.30496939,0.00134992
hole_p30,out,0.432652,8.067079,0.31176098,0.29119845,0.02056252
hole_p30,out,0.03989,7.431766,0.3174475,0.2966645,0.020783
hole_p30,out,0.109922,8.650432,0.25052595,0.2738874,0.02336144
hole_p30,out,0.447893,8.103746,0.31315617,0.28240227,0.0307539
hole_p30,out,0.170674,8.552163,0.2510946,0.24859392,0.00250068
hole_p30,out,0.403853,8.020495,0.30004871,0.27117019,0.02887852
hole_p30,out,0.053771,8.741259,0.1756598,0.23202419,0.05636439
hole_p30,out,0.036027,7.425517,0.2342346,0.24283536,0.00860076
hole_p30,out,0.084172,7.503394,0.35903077,0.3407191,0.01831166
hole_p30,out,0.295277,8.35061,-0.3263696,-0.30087226,0.02549735
hole_p30,out,0.126787,7.572327,0.31768003,0.30577043,0.0119096
hole_p30,out,0.136905,7.588692,0.21908246,0.21804375,0.00103871
hole_p30,out,0.190009,8.520887,0.31985046,0.3263761,0.00652564
hole_p30,out,0.017649,8.799688,0.23170001,0.22479348,0.00690653
hole_p30,out,0.281408,7.822434,0.31666909,0.26745315,0.04921594
hole_p30,out,0.081666,8.696138,0.29410243,0.30159854,0.00749611
hole_p30,out,0.27406,8.38493,0.30465038,0.27008646,0.03456392
hole_p30,out,0.27512,8.383214,0.29110306,0.27535923,0.01574382
hole_p30,out,0.057299,7.459925,0.38427874,0.35397249,0.03030625
hole_p30,out,0.414301,8.158083,0.31423327,0.30893433,0.00529894
hole_p30,out,0.431441,8.130358,0.25618805,0.24783699,0.00835106
hole_p30,out,0.349364,7.932357,0.18920522,0.1873485,0.00185672
hole_p30,out,0.329101,8.295898,0.21968257,0.22838154,0.00869897
hole_p30,out,0.156873,7.620992,0.32455942,0.31566406,0.00889537
hole_p30,out,0.307822,8.330318,0.24647449,0.25481135,0.00833686
hole_p30,out,0.262206,8.404104,0.2381751,0.23299047,0.00518463
hole_p30,out,0.224185,7.729873,0.34391042,0.27713512,0.06677531
hole_p30,out,0.203875,7.697019,0.29605183,0.28679705,0.00925478
hole_p30,out,0.213962,7.713336,0.2322405,0.24718878,0.01494829
hole_p30,out,0.301969,7.855693,0.2898843,0.29567681,0.00579251
hole_p30,out,0.327335,8.298755,0.33386552,0.33003061,0.00383491
hole_p30,out,0.077634,8.702659,0.24136353,0.24948326,0.00811973
hole_p30,out,0.349374,8.263106,0.16107917,0.15159223,0.00948694
hole_p30,out,0.092872,7.517468,0.29202786,0.29340224,0.00137438
hole_p30,out,0.342971,7.922015,0.2132141,0.20911913,0.00409497
hole_p30,out,0.368109,7.962676,0.23471644,0.25153268,0.01681624
hole_p30,out,0.204037,7.697283,0.33513955,0.34531977,0.01018022
hole_p30,out,0.299188,7.851194,0.34840944,0.26387884,0.08453061
hole_p30,out,0.366038,8.23615,0.30169745,0.29041036,0.01128709
hole_p30,out,0.08716,8.68725,0.23851676,0.23768299,0.00083378
hole_p30,out,0.212701,8.484181,0.41125219,0.40864492,0.00260727
hole_p30,out,0.407424,8.026272,0.31575125,0.28654637,0.02920487
hole_p30,out,0.002956,8.823454,0.20332953,0.2010377,0.00229184
hole_p30,out,0.152845,8.581002,0.30598215,0.30621312,0.00023097
hole_p30,out,0.411194,8.163109,0.24617172,0.22725591,0.01891582
hole_p30,out,0.201554,7.693266,0.30036306,0.30136274,0.00099968
hole_p30,out,0.219001,8.473991,0.2299012,0.22223631,0.00766489
hole_p30,out,0.330277,7.901483,0.07082328,0.11362445,0.04280117
hole_p30,out,0.004851,8.82039,0.22852371,0.23118551,0.00266181
hole_p30,out,0.42878,8.134662,0.38469147,0.38587646,0.00118499
hole_p30,out,0.326629,7.89558,0.0734456,0.15551541,0.08206981
hole_p30,out,0.094183,8.67589,0.28815143,0.25765492,0.03049651
hole_p30,out,0.441334,8.114356,0.35814519,0.25231467,0.10583052
hole_p30,out,0.013036,8.80715,0.2378145,0.24673493,0.00892043
hole_p30,out,0.159788,8.56977,0.32587458,0.33608087,0.01020629
hole_p30,out,0.411912,8.033531,0.33993736,0.26057025,0.0793671
hole_p30,out,0.434453,8.069992,0.23577248,0.21057127,0.02520121
hole_p30,out,0.03956,8.764245,0.25489765,0.25791585,0.00301821
hole_p30,out,0.141804,8.59886,0.30297433,0.28441889,0.01855544
hole_p30,out,0.417041,8.153651,0.21609428,0.20865112,0.00744316
hole_p30,out,0.447161,8.104929,0.23127342,0.23909969,0.00782627
hole_p30,out,0.311452,7.871032,0.20006383,0.19643344,0.00363039
hole_p30,out,0.151985,7.613085,0.30375755,0.30678249,0.00302494
hole_p30,out,0.197586,7.686847,0.2264083,0.22652024,0.00011194
hole_p30,out,0.013231,7.388644,0.32713696,0.31322029,0.01391667
hole_p30,out,0.320705,8.30948,0.25771984,0.23048296,0.02723689
hole_p30,out,0.35604,8.252323,0.33095246,0.27629814,0.05465432
hole_p30,out,0.210987,8.486954,0.27051467,0.26343573,0.00707894
hole_p30,out,0.262462,8.40369,0.24914555,0.25612089,0.00697535
hole_p30,out,0.162744,8.564989,0.23882708,0.24779779,0.00897071
hole_p30,out,0.000673,7.36833,0.2197121,0.20120929,0.01850281
hole_p30,out,0.427219,8.137188,0.19551026,0.2454866,0.04997634
hole_p30,out,0.099452,7.528111,0.22747084,0.23718552,0.00971468
hole_p30,out,0.256063,7.781437,0.31732349,0.27114354,0.04617995
hole_p30,out,0.093952,7.519214,0.33463864,0.3124691,0.02216954
hole_p30,out,0.179055,8.538605,0.32509128,0.27694677,0.04814451
hole_p30,out,0.068319,8.717726,0.29534462,0.19717869,0.09816593
hole_p30,out,0.040695,8.76241,0.22367731,0.23090244,0.00722513
hole_p30,out,0.326693,7.895684,0.22678497,0.22988588,0.00310091
hole_p30,out,0.257514,7.783784,0.21349001,0.22932415,0.01583413
hole_p30,out,0.170111,7.642404,0.19626619,0.21657604,0.02030985
hole_p30,out,0.326296,8.300435,0.31713927,0.32499815,0.00785888
hole_p30,out,0.167102,8.557939,0.33349789,0.31532646,0.01817143
hole_p30,out,0.084208,7.503453,0.12228083,0.21795009,0.09566926
hole_p30,out,0.381597,7.984495,0.31192712,0.3166921,0.00476499
hole_p30,out,0.102608,8.662262,0.28899968,0.27264812,0.01635156
hole_p30,out,0.205724,8.495467,0.23085916,0.23076761,9.156e-05
hole_p30,out,0.311253,8.324769,0.22437179,0.21059613,0.01377567
hole_p30,out,0.00779,8.815636,0.31630999,0.22453326,0.09177673
hole_p30,out,0.035782,8.770358,0.20549515,0.2007527,0.00474245
hole_p30,out,0.424096,8.053239,0.07645584,0.12412045,0.04766462
hole_p30,out,0.443689,8.084931,0.21159694,0.20797703,0.00361991
hole_p30,out,0.100383,7.529616,0.24263859,0.25306347,0.01042488
hole_p30,out,0.247063,8.428598,0.27073654,0.25179627,0.01894028
hole_p30,out,0.042935,8.758786,0.23621886,0.24587753,0.00965866
hole_p30,out,0.219706,8.47285,0.31559358,0.31163123,0.00396235
hole_p30,out,0.285373,8.36663,0.28957075,0.28410445,0.00546629
hole_p30,out,0.181497,8.534656,0.29474578,0.29144855,0.00329723
hole_p30,out,0.368329,8.232445,0.35439026,0.34881426,0.005576
hole_p30,out,0.426973,8.137585,0.34324513,0.28908282,0.0541623
hole_p30,out,0.25442,7.778779,0.31269465,0.26641218,0.04628248
hole_p30,out,0.437589,8.120413,0.32726088,0.32394845,0.00331242
hole_p30,out,0.217661,7.71932,0.24275658,0.25145662,0.00870004
hole_p30,out,0.081805,8.695913,0.21059772,0.23694223,0.02634451
hole_p30,out,0.274379,7.811064,0.23321409,0.23053155,0.00268255
hole_p30,out,0.15455,8.578244,0.33070463,0.32820898,0.00249565
hole_p30,out,0.314953,7.876695,0.31920924,0.29103033,0.02817891
hole_p30,out,0.141711,7.596467,0.21034269,0.23518556,0.02484287
hole_p30,out,0.11133,7.547324,0.23853527,0.24647891,0.00794364
hole_p30,out,0.142034,8.598489,0.31395379,0.26170023,0.05225356
hole_p30,out,0.145218,7.602139,0.30012054,0.28510855,0.01501199
hole_p30,out,0.434319,8.125702,0.28957881,0.2940021,0.00442329
hole_p30,out,0.08352,7.502339,0.33121732,0.32070833,0.01050899
hole_p30,out,0.003138,8.823161,0.23784275,0.23089317,0.00694958
hole_p30,out,0.130717,7.578683,0.22030931,0.22322833,0.00291902
hole_p30,out,0.234526,7.746599,0.29498249,0.30146975,0.00648726
hole_p30,out,0.044797,8.755775,0.31325463,0.3090527,0.00420193
hole_p30,out,0.447134,8.090505,0.26348353,0.26803851,0.00455498
hole_p30,out,0.316802,8.315792,0.22137125,0.22695354,0.00558229
hole_p30,out,0.19376,8.514819,0.26453746,0.27036983,0.00583236
hole_p30,out,0.025564,8.786886,0.28358999,0.28728833,0.00369834
hole_p30,out,0.429037,8.134246,0.29339702,0.27736802,0.01602901
hole_p30,out,0.196793,7.685564,-0.32060379,-0.33710453,0.01650074
hole_p30,out,0.114907,7.553109,0.22967461,0.21035647,0.01931814
hole_p30,out,0.429448,8.133582,0.34971612,0.34210732,0.0076088
hole_p30,out,0.024776,7.407318,0.32424402,0.31833397,0.00591005
hole_p30,out,0.186919,7.669593,0.32174016,0.31478468,0.00695548
hole_p30,out,0.006688,8.817418,0.27615608,0.28439359,0.00823751
hole_p30,out,0.001033,8.826564,0.21442588,0.22712499,0.01269911
hole_p30,out,0.380296,8.213087,0.20947844,0.20701042,0.00246802
hole_p30,out,0.122223,8.630534,0.18696662,0.21429326,0.02732664
hole_p30,out,0.252817,8.419291,0.28085013,0.26372646,0.01712367
hole_p30,out,0.081076,8.697092,0.26766688,0.2644516,0.00321529
hole_p30,out,0.06864,8.717207,0.3164485,0.29368778,0.02276072
hole_p30,out,0.174797,7.649984,0.20805666,0.22231872,0.01426206
hole_p30,out,0.374637,8.222242,0.18504142,0.20753331,0.02249189
hole_p30,out,0.110297,7.545653,0.28395615,0.29237588,0.00841973
hole_p30,out,0.248831,8.42574,0.30793172,0.30219467,0.00573705
hole_p30,out,0.414468,8.037665,0.34201892,0.32901892,0.01299999
hole_p30,out,0.426968,8.137592,0.27366673,0.26280115,0.01086558
hole_p30,out,0.277263,8.379749,0.28370921,0.26780742,0.01590179
hole_p30,out,0.4272,8.137218,0.35462702,0.33567105,0.01895597
hole_p30,out,0.21825,8.475206,0.20035368,0.19879616,0.00155752
hole_p30,out,0.124419,7.568496,0.30526472,0.29301231,0.01225241
hole_p30,out,0.01282,8.807498,0.22725864,0.24452945,0.01727081
hole_p30,out,0.372165,7.969239,0.26775527,0.24612992,0.02162535
hole_p30,out,0.140903,7.59516,0.12042883,0.17487025,0.05444141
hole_p30,out,0.070385,8.714385,0.24636809,0.25184088,0.00547279
hole_p30,out,0.089635,8.683247,0.23311922,0.22392995,0.00918927
hole_p30,out,0.051097,8.745583,0.19701983,0.22736186,0.03034203
hole_p30,out,0.388465,8.199873,0.21319437,0.22112676,0.00793238
hole_p30,out,0.154515,7.617178,0.23794682,0.23905678,0.00110996
hole_p30,out,0.331112,8.292645,0.25697452,0.26940901,0.01243449
hole_p30,out,0.403909,8.174892,0.24956236,0.25619125,0.0066289
hole_p30,out,0.216965,8.477283,0.27329478,0.28535568,0.0120609
hole_p30,out,0.036257,8.769588,0.23315899,0.22908088,0.00407811
hole_p30,out,0.100181,7.52929,0.22706665,0.24629088,0.01922424
hole_p30,out,0.190531,7.675435,0.30461876,0.29407717,0.01054159
hole_p30,out,0.412849,8.035046,0.17967154,0.18547798,0.00580644
hole_p30,out,0.129908,8.618103,0.25956912,0.25375528,0.00581384
hole_p30,out,0.058868,8.733015,0.24631812,0.23976051,0.00655761
hole_p30,out,0.174869,8.545377,0.20695321,0.20892445,0.00197124
hole_p30,out,0.32488,8.302726,0.26754904,0.27152044,0.0039714
hole_p30,out,0.298379,8.345593,0.22529084,0.22672002,0.00142917
hole_p30,out,0.200822,7.692081,0.21496607,0.23560377,0.02063769
hole_p30,out,0.265463,8.398835,0.28472138,0.27950121,0.00522017
hole_p30,out,0.405507,8.023171,0.23185647,0.2313121,0.00054436
hole_p30,out,0.350324,7.93391,0.21182607,0.2080592,0.00376687
hole_p30,out,0.059549,8.731913,0.32832244,0.34010806,0.01178563
hole_p30,out,0.316627,8.316075,0.30016619,0.24928967,0.05087652
hole_p30,out,0.156916,8.574417,0.15185999,0.18462621,0.03276623
hole_p30,out,0.082406,7.500538,0.21986896,0.24334281,0.02347386
hole_p30,out,0.22189,7.72616,0.17796526,0.20388934,0.02592408
hole_p30,out,0.236238,7.749369,0.30235804,0.29324315,0.00911489
hole_p30,out,0.009684,8.812572,0.32031067,0.30823312,0.01207755
hole_p30,out,0.101022,8.664828,0.21087886,0.20717653,0.00370234
hole_p30,out,0.363626,7.955425,0.14190055,0.19171013,0.04980957
hole_p30,out,0.057717,7.460603,0.23912649,0.23756005,0.00156645
hole_p30,out,0.369569,7.965039,0.37712873,0.35585918,0.02126956
hole_p30,out,0.234669,7.746832,0.33010668,0.34649922,0.01639254
hole_p30,out,0.140355,8.601204,0.30719326,0.29796775,0.00922551
hole_p30,out,0.353497,8.256436,0.19938027,0.21341075,0.01403048
hole_p30,out,0.12253,7.56544,0.31985046,0.3025998,0.01725066
hole_p30,out,0.433338,8.068188,0.30932651,0.31010045,0.00077395
hole_p30,out,0.372261,8.226084,0.21795978,0.23718098,0.0192212
hole_p30,out,0.259384,8.408668,0.20504602,0.25956107,0.05451505
hole_p30,out,0.114865,8.642436,0.28406569,0.27439129,0.00967441
hole_p30,out,0.067614,8.718867,0.28349023,0.28718237,0.00369214
hole_p30,out,0.123807,7.567507,0.40555008,0.22581219,0.17973789
hole_p30,out,0.423198,8.051787,0.18273514,0.19666958,0.01393444
hole_p30,out,0.18158,7.660957,0.26411994,0.26784841,0.00372847
hole_p30,out,0.027742,8.783362,0.25917075,0.24819262,0.01097813
hole_p30,out,0.112442,8.646356,0.31228337,0.27388192,0.03840145
hole_p30,out,0.170425,7.642913,0.29005166,0.29110406,0.0010524
hole_p30,out,0.024193,8.789102,0.25003172,0.2580066,0.00797489
hole_p30,out,0.131416,7.579814,0.16496621,0.164011,0.00095522
hole_p30,out,0.333119,7.906078,0.32301103,0.30017478,0.02283625
hole_p30,out,0.176362,7.652516,0.32520392,0.3338819,0.00867799
hole_p30,out,0.260968,8.406107,0.20389508,0.20723786,0.00334278
hole_p30,out,0.199831,7.690479,0.31523019,0.3092123,0.00601789
hole_p30,out,0.280979,7.82174,0.31467876,0.28029508,0.03438368
hole_p30,out,0.403955,8.174817,0.18376147,0.18306783,0.00069365
hole_p30,out,0.313022,7.873572,0.29639198,0.29015746,0.00623452
hole_p30,out,0.12803,8.62114,0.18952264,0.23112425,0.04160161
hole_p30,out,0.316211,8.316748,0.28692974,0.28025347,0.00667627
hole_p30,out,0.287521,8.363156,0.33749299,0.33014066,0.00735233
hole_p30,out,0.088632,7.510608,0.24774901,0.22938857,0.01836044
hole_p30,out,0.112431,7.549105,0.33681528,0.32540546,0.01140982
hole_p30,out,0.011017,8.810416,0.2560834,0.2487701,0.0073133
hole_p30,out,0.242196,8.436472,0.22123829,0.21578337,0.00545492
hole_p30,out,0.327565,8.298383,0.0620632,0.16111264,0.09904944
hole_p30,out,0.176442,7.652646,0.09832129,0.08407445,0.01424685
hole_p30,out,0.172318,8.549503,0.31180253,0.29884628,0.01295625
hole_p30,out,0.391131,8.195561,0.3580085,0.27955335,0.07845515
hole_p30,out,0.126931,8.622919,0.29716382,0.30323708,0.00607326
hole_p30,out,0.450413,8.095808,0.21123888,0.21053096,0.00070793
hole_p30,out,0.36104,8.244234,0.17695536,0.17695717,1.81e-06
hole_p30,out,0.001307,7.369356,0.24157619,0.21048228,0.03109391
hole_p30,out,0.323156,7.889963,0.32630715,0.31241966,0.01388749
hole_p30,out,0.048474,8.749826,0.22140593,0.20967931,0.01172662
hole_p30,out,0.116244,8.640205,0.26382776,0.25680006,0.0070277
hole_p30,out,0.097359,7.524726,0.30490311,0.2857795,0.01912361
hole_p30,out,0.083445,8.693259,0.23246364,0.22335267,0.00911097
hole_p30,out,0.330643,8.293404,0.34794945,0.28588871,0.06206074
hole_p30,out,0.330501,8.293634,0.20992996,0.27102065,0.06109069
hole_p30,out,0.144351,8.594741,0.19298604,0.19191078,0.00107526
hole_p30,out,0.390321,7.998607,0.08926408,0.25746984,0.16820576
hole_p30,out,0.044794,8.75578,0.19186201,0.18994702,0.00191498
hole_p30,out,0.379482,8.214404,0.26743582,0.27112516,0.00368935
hole_p30,out,0.134381,7.58461,0.32061826,0.31121392,0.00940434
hole_p30,out,0.065087,8.722955,0.33548432,0.3243218,0.01116252
hole_p30,out,0.240537,8.439155,0.31963716,0.32076222,0.00112506
hole_p30,out,0.177889,8.540492,0.25370055,0.15701318,0.09668737
hole_p30,out,0.22024,7.723491,0.24594314,0.22437655,0.02156659
hole_p30,out,0.313634,8.320917,0.39188087,0.40006397,0.0081831
hole_p30,out,0.121962,8.630957,0.29471184,0.30533058,0.01061874
hole_p30,out,0.251896,8.420781,0.23330541,0.22649643,0.00680898
hole_p30,out,0.139666,8.602319,0.22513241,0.24763745,0.02250504
hole_p30,out,0.030139,8.779485,0.32726293,0.32514431,0.00211863
hole_p30,out,0.152668,8.581287,0.30041505,0.31141511,0.01100006
hole_p30,out,0.423131,8.051678,0.35371026,0.34930948,0.00440078
hole_p30,out,0.261444,7.79014,0.3621211,0.36288282,0.00076172
hole_p30,out,0.3039,7.858816,0.22683088,0.214456,0.01237489
hole_p30,out,0.10048,7.529774,0.26291559,0.26033863,0.00257695
hole_p30,out,0.043868,7.4382,0.25260617,0.21799567,0.0346105
hole_p30,out,0.352956,7.938166,0.24587932,0.2651296,0.01925028
hole_p30,out,0.430578,8.131754,0.39094095,0.38612122,0.00481973
hole_p30,out,0.213517,8.482861,0.19265765,0.19699411,0.00433646
hole_p30,out,0.04844,7.445596,0.22317777,0.21473558,0.00844219
hole_p30,out,0.444938,8.086953,0.21554101,0.21430817,0.00123283
hole_p30,out,0.407935,8.16838,0.21199689,0.26191469,0.0499178
hole_p30,out,0.320736,8.309428,0.20004919,0.20200709,0.0019579
hole_p30,out,0.396901,8.186228,0.30029799,0.29946774,0.00083025
hole_p30,out,0.401027,8.179553,0.29293756,0.29464259,0.00170503
hole_p30,out,0.438933,8.118239,0.20095392,0.19394152,0.0070124
hole_p30,out,0.06863,7.478254,0.32861862,0.31399915,0.01461947
hole_p30,out,0.150751,8.584389,0.33829922,0.33971339,0.00141417
hole_p30,out,0.187412,8.525088,0.25658731,0.24942006,0.00716726
hole_p30,out,0.289631,7.835735,0.32878995,0.30074631,0.02804364
hole_p30,out,0.236088,8.446351,0.23768885,0.2417861,0.00409725
hole_p30,out,0.116175,8.640317,0.2404226,0.24768746,0.00726486
hole_p30,out,0.17621,7.65227,0.21639698,0.22033559,0.00393861
hole_p30,out,0.019717,8.796343,0.19103495,0.18237484,0.00866012
hole_p30,out,0.092055,7.516146,0.39994306,0.37492414,0.02501891
hole_p30,out,0.322352,8.306815,0.27355811,0.28606826,0.01251015
hole_p30,out,0.405608,8.023334,-0.2799571,-0.30564473,0.02568763
hole_p30,out,0.405269,8.022786,0.29087969,0.30587446,0.01499478
hole_p30,out,0.280236,7.820537,0.22551931,0.22427825,0.00124106
hole_p30,out,0.41135,8.162856,0.27484363,0.24669509,0.02814855
hole_p30,out,0.259133,7.786403,0.27122919,0.24125971,0.02996948
hole_p30,out,0.209774,8.488916,0.23153464,0.23728469,0.00575005
hole_p30,out,0.321148,8.308762,0.30349514,0.28454934,0.0189458
hole_p30,out,0.171501,7.644654,0.27225282,0.27559586,0.00334304
hole_p30,out,0.373877,7.972007,0.21635217,0.21053221,0.00581996
hole_p30,out,0.061225,8.729201,0.21394254,0.22006787,0.00612533
hole_p30,out,0.117095,8.638829,0.44587055,0.43375558,0.01211497
hole_p30,out,0.273197,7.809153,0.33467373,0.3181292,0.01654453
hole_p30,out,0.02062,8.794882,0.19845604,0.19978388,0.00132785
hole_p30,out,0.115228,8.641848,0.36113659,0.34727001,0.01386658
hole_p30,out,0.315202,7.877097,0.21784192,0.21179244,0.00604948
hole_p30,out,0.335017,7.909149,0.27932102,0.26533011,0.01399091
hole_p30,out,0.416033,8.040197,0.20836167,0.20686788,0.00149379
hole_p30,out,0.259971,8.407719,0.30069929,0.27342152,0.02727777
hole_p30,out,0.394146,8.190685,0.33117796,0.2869179,0.04426005
hole_p30,out,0.147452,8.589725,0.28907525,0.27768806,0.01138719
hole_p30,out,0.230691,8.455082,0.29997936,0.32077722,0.02079787
hole_p30,out,0.272821,8.386934,0.26817206,0.24036256,0.0278095
hole_p30,out,0.4174,8.15307,0.2786928,0.26287292,0.01581988
hole_p30,out,0.06399,8.724728,0.2041238,0.21220244,0.00807864
hole_p30,out,0.096002,8.672948,0.16669079,0.16356632,0.00312447
hole_p30,out,0.204246,8.497857,0.28141571,0.25664322,0.02477249
hole_p30,out,0.124927,8.62616,0.23696786,0.27210664,0.03513878
hole_p30,out,0.005382,7.375948,0.20564369,0.20745615,0.00181246
hole_p30,out,0.130676,8.616861,0.21961576,0.22211438,0.00249862
hole_p30,out,0.334138,8.28775,0.2752372,0.27502689,0.00021031
hole_p30,out,0.115096,8.642062,0.32412627,0.30310733,0.02101894
hole_p30,out,0.206951,8.493481,0.18129151,0.17414485,0.00714666
hole_p30,out,0.303714,7.858516,0.24955657,0.26204789,0.01249133
